v1_membership_id,source_layer,source_file,source_index,archetype_id,candidate_type,artist_display_name,title,year,primary_family,primary_archetype,secondary_archetypes,recognition_band,mission_role,import_class,version_or_composition_risk,risk_status,confidence,why_it_belongs,notes,candidate_identity_key,archetype_membership_key,active_in_v1,active_effective_credit,pm_multi_membership_status,pass_c_zero_credit_before_pm_decision,sidecar_scope
v1m_00299,current_graph,data/canonical_graph/family_1/normalized_family_1.json,,001,album,Chuck Berry,After School Session,1957,"Early Rock, Oldies, Doo-Wop, Pre-Beatles Pop",Early Rock & Roll Foundations,,obvious,album_world,core_graph_album,none,resolved,high,Best original-LP doorway for Berry's 1950s run.,True album,album|chuck berry|after school session,album|chuck berry|after school session@@001,true,1,not_applicable,false,core_album_sidecar
v1m_08351,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,40,045,album,Fat Boys,Crushin',1987,Hip-Hop,Old-School Hip-Hop / Electro-Rap Foundations,,medium,false_nearby,false_nearby_candidate,none,resolved,high,Fat Boys - Crushin' adds medium novelty crossover album coverage for Old-School Hip-Hop / Electro-Rap Foundations as a false-nearby test row.,Intentional novelty/pop-crossover album row; useful but boundary-aware.,album|fat boys|crushin,album|fat boys|crushin@@045,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_08352,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,41,045,album,Stetsasonic,On Fire,1986,Hip-Hop,Old-School Hip-Hop / Electro-Rap Foundations,,medium,album_world,core_graph_album,none,resolved,high,Stetsasonic - On Fire adds medium live-band hip-hop album bridge coverage for Old-School Hip-Hop / Electro-Rap Foundations as a album-world row.,,album|stetsasonic|on fire,album|stetsasonic|on fire@@045,true,1,not_applicable,false,core_album_sidecar
v1m_08353,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,42,045,album,Big Daddy Kane,Long Live the Kane,1988,Hip-Hop,Old-School Hip-Hop / Electro-Rap Foundations,,medium,album_world,core_graph_album,none,resolved,high,Big Daddy Kane - Long Live the Kane adds medium technical-MC album hinge coverage for Old-School Hip-Hop / Electro-Rap Foundations as a album-world row.,,album|big daddy kane|long live the kane,album|big daddy kane|long live the kane@@045,true,1,not_applicable,false,core_album_sidecar
v1m_08390,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,79,046,album,De La Soul,De La Soul Is Dead,1991,Hip-Hop,Golden Age Hip-Hop / Conscious / Native Tongues,,medium,album_world,core_graph_album,none,resolved,high,De La Soul - De La Soul Is Dead adds medium Native Tongues album-world depth coverage for Golden Age Hip-Hop / Conscious / Native Tongues as a album-world row.,,album|de la soul|de la soul is dead,album|de la soul|de la soul is dead@@046,true,1,not_applicable,false,core_album_sidecar
v1m_08391,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,80,046,album,De La Soul,Stakes Is High,1996,Hip-Hop,Golden Age Hip-Hop / Conscious / Native Tongues,,medium,album_world,core_graph_album,none,resolved,high,De La Soul - Stakes Is High adds medium post-Daisy Age conscious album coverage for Golden Age Hip-Hop / Conscious / Native Tongues as a album-world row.,,album|de la soul|stakes is high,album|de la soul|stakes is high@@046,true,1,not_applicable,false,core_album_sidecar
v1m_08392,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,81,046,album,Gang Starr,Daily Operation,1992,Hip-Hop,Golden Age Hip-Hop / Conscious / Native Tongues,,medium,album_world,core_graph_album,none,resolved,high,Gang Starr - Daily Operation adds medium Premier/Guru album benchmark coverage for Golden Age Hip-Hop / Conscious / Native Tongues as a album-world row.,,album|gang starr|daily operation,album|gang starr|daily operation@@046,true,1,not_applicable,false,core_album_sidecar
v1m_08393,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,82,046,album,Gang Starr,Hard to Earn,1994,Hip-Hop,Golden Age Hip-Hop / Conscious / Native Tongues,,medium,album_world,core_graph_album,none,resolved,high,Gang Starr - Hard to Earn adds medium harder boom-bap album turn coverage for Golden Age Hip-Hop / Conscious / Native Tongues as a album-world row.,,album|gang starr|hard to earn,album|gang starr|hard to earn@@046,true,1,not_applicable,false,core_album_sidecar
v1m_08394,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,83,046,album,KRS-One,Edutainment,1990,Hip-Hop,Golden Age Hip-Hop / Conscious / Native Tongues,,deep,album_world,core_graph_album,none,resolved,medium,KRS-One - Edutainment adds deep conscious rap album-world depth coverage for Golden Age Hip-Hop / Conscious / Native Tongues as a album-world row.,,album|krs one|edutainment,album|krs one|edutainment@@046,true,1,not_applicable,false,core_album_sidecar
v1m_08395,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,84,046,album,The Pharcyde,Bizarre Ride II the Pharcyde,1992,Hip-Hop,Golden Age Hip-Hop / Conscious / Native Tongues,Alternative / Experimental / Indie Rap,medium,boundary_case,boundary_candidate,none,resolved,high,The Pharcyde - Bizarre Ride II the Pharcyde adds medium alternative/golden-age album bridge coverage for Golden Age Hip-Hop / Conscious / Native Tongues as a boundary test row.,,album|pharcyde|bizarre ride ii the pharcyde,album|pharcyde|bizarre ride ii the pharcyde@@046,true,1,not_applicable,false,context_boundary_album_sidecar
v1m_08430,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,119,047,album,Ice-T,O.G. Original Gangster,1991,Hip-Hop,Gangsta Rap / West Coast / G-Funk,,medium,album_world,core_graph_album,clean_explicit,resolved_with_version_note,high,Ice-T - O.G. Original Gangster adds medium West Coast gangsta album-world anchor coverage for Gangsta Rap / West Coast / G-Funk as a album-world row.,Clean/radio and explicit identities should remain distinct for mission import.,album|ice t|o g original gangster,album|ice t|o g original gangster@@047,true,1,not_applicable,false,core_album_sidecar
v1m_08431,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,120,047,album,Ice Cube,The Predator,1992,Hip-Hop,Gangsta Rap / West Coast / G-Funk,,obvious,album_world,core_graph_album,clean_explicit,resolved_with_version_note,high,Ice Cube - The Predator adds obvious post-riot West Coast album landmark coverage for Gangsta Rap / West Coast / G-Funk as a album-world row.,Clean/radio and explicit identities should remain distinct for mission import.,album|ice cube|predator,album|ice cube|predator@@047,true,1,not_applicable,false,core_album_sidecar
v1m_08432,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,121,047,album,DJ Quik,Safe + Sound,1995,Hip-Hop,Gangsta Rap / West Coast / G-Funk,,medium,album_world,core_graph_album,none,resolved,high,DJ Quik - Safe + Sound adds medium G-funk production album depth coverage for Gangsta Rap / West Coast / G-Funk as a album-world row.,,album|dj quik|safe sound,album|dj quik|safe sound@@047,true,1,not_applicable,false,core_album_sidecar
v1m_08433,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,122,047,album,Bone Thugs-N-Harmony,E. 1999 Eternal,1995,Hip-Hop,Gangsta Rap / West Coast / G-Funk,,obvious,album_world,core_graph_album,none,resolved,high,Bone Thugs-N-Harmony - E. 1999 Eternal adds obvious melodic gangsta album-world bridge coverage for Gangsta Rap / West Coast / G-Funk as a album-world row.,,album|bone thugs n harmony|e 1999 eternal,album|bone thugs n harmony|e 1999 eternal@@047,true,1,not_applicable,false,core_album_sidecar
v1m_08434,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,123,047,album,Westside Connection,Bow Down,1996,Hip-Hop,Gangsta Rap / West Coast / G-Funk,,medium,album_world,core_graph_album,none,resolved,high,Westside Connection - Bow Down adds medium West Coast supergroup album coverage for Gangsta Rap / West Coast / G-Funk as a album-world row.,,album|westside connection|bow down,album|westside connection|bow down@@047,true,1,not_applicable,false,core_album_sidecar
v1m_08469,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,158,048,album,Black Moon,Enta da Stage,1993,Hip-Hop,East Coast 90s / Boom Bap / Street Canon,,medium,album_world,core_graph_album,none,resolved,high,Black Moon - Enta da Stage adds medium Boot Camp boom-bap album anchor coverage for East Coast 90s / Boom Bap / Street Canon as a album-world row.,,album|black moon|enta da stage,album|black moon|enta da stage@@048,true,1,not_applicable,false,core_album_sidecar
v1m_08470,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,159,048,album,O.C.,Word...Life,1994,Hip-Hop,East Coast 90s / Boom Bap / Street Canon,,medium,album_world,core_graph_album,none,resolved,high,O.C. - Word...Life adds medium underground East Coast album depth coverage for East Coast 90s / Boom Bap / Street Canon as a album-world row.,,album|o c|word life,album|o c|word life@@048,true,1,not_applicable,false,core_album_sidecar
v1m_08471,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,160,048,album,Jeru the Damaja,The Sun Rises in the East,1994,Hip-Hop,East Coast 90s / Boom Bap / Street Canon,,medium,album_world,core_graph_album,none,resolved,high,Jeru the Damaja - The Sun Rises in the East adds medium Premier-produced album benchmark coverage for East Coast 90s / Boom Bap / Street Canon as a album-world row.,,album|jeru the damaja|sun rises in the east,album|jeru the damaja|sun rises in the east@@048,true,1,not_applicable,false,core_album_sidecar
v1m_08472,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,161,048,album,Big L,Lifestylez ov da Poor & Dangerous,1995,Hip-Hop,East Coast 90s / Boom Bap / Street Canon,,medium,album_world,core_graph_album,clean_explicit,resolved_with_version_note,high,Big L - Lifestylez ov da Poor & Dangerous adds medium Harlem lyricist album anchor coverage for East Coast 90s / Boom Bap / Street Canon as a album-world row.,Clean/radio and explicit identities should remain distinct for mission import.,album|big l|lifestylez ov da poor and dangerous,album|big l|lifestylez ov da poor and dangerous@@048,true,1,not_applicable,false,core_album_sidecar
v1m_08473,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,162,048,album,Ghostface Killah,Ironman,1996,Hip-Hop,East Coast 90s / Boom Bap / Street Canon,,medium,album_world,core_graph_album,none,resolved,high,Ghostface Killah - Ironman adds medium Wu solo album-world expansion coverage for East Coast 90s / Boom Bap / Street Canon as a album-world row.,,album|ghostface killah|ironman,album|ghostface killah|ironman@@048,true,1,not_applicable,false,core_album_sidecar
v1m_08524,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,213,049,album,Geto Boys,Grip It! On That Other Level,1989,Hip-Hop,Southern Hip-Hop / Crunk / Trap Foundations,,medium,album_world,core_graph_album,clean_explicit,resolved_with_version_note,high,Geto Boys - Grip It! On That Other Level adds medium Houston gangsta/Southern album root coverage for Southern Hip-Hop / Crunk / Trap Foundations as a album-world row.,Clean/radio and explicit identities should remain distinct for mission import.,album|geto boys|grip it on that other level,album|geto boys|grip it on that other level@@049,true,1,not_applicable,false,core_album_sidecar
v1m_08525,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,214,049,album,Scarface,The Diary,1994,Hip-Hop,Southern Hip-Hop / Crunk / Trap Foundations,,medium,album_world,core_graph_album,none,resolved,high,Scarface - The Diary adds medium Houston solo album landmark coverage for Southern Hip-Hop / Crunk / Trap Foundations as a album-world row.,,album|scarface|diary,album|scarface|diary@@049,true,1,not_applicable,false,core_album_sidecar
v1m_08526,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,215,049,album,8Ball & MJG,Comin' Out Hard,1993,Hip-Hop,Southern Hip-Hop / Crunk / Trap Foundations,,medium,album_world,core_graph_album,none,resolved,high,8Ball & MJG - Comin' Out Hard adds medium Memphis Southern rap album root coverage for Southern Hip-Hop / Crunk / Trap Foundations as a album-world row.,,album|8ball and mjg|comin out hard,album|8ball and mjg|comin out hard@@049,true,1,not_applicable,false,core_album_sidecar
v1m_08527,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,216,049,album,Goodie Mob,Still Standing,1998,Hip-Hop,Southern Hip-Hop / Crunk / Trap Foundations,,medium,album_world,core_graph_album,none,resolved,high,Goodie Mob - Still Standing adds medium Dungeon Family album depth coverage for Southern Hip-Hop / Crunk / Trap Foundations as a album-world row.,,album|goodie mob|still standing,album|goodie mob|still standing@@049,true,1,not_applicable,false,core_album_sidecar
v1m_08528,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,217,049,album,Clipse,Lord Willin',2002,Hip-Hop,Southern Hip-Hop / Crunk / Trap Foundations,East Coast 90s / Boom Bap / Street Canon,medium,album_world,core_graph_album,none,resolved,high,Clipse - Lord Willin' adds medium Virginia coke-rap/Southern-adjacent bridge coverage for Southern Hip-Hop / Crunk / Trap Foundations as a album-world row.,,album|clipse|lord willin,album|clipse|lord willin@@049,true,1,not_applicable,false,core_album_sidecar
v1m_08529,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,218,049,album,T.I.,King,2006,Hip-Hop,Southern Hip-Hop / Crunk / Trap Foundations,,obvious,album_world,core_graph_album,none,resolved,high,T.I. - King adds obvious trap-to-mainstream album anchor coverage for Southern Hip-Hop / Crunk / Trap Foundations as a album-world row.,,album|t i|king,album|t i|king@@049,true,1,not_applicable,false,core_album_sidecar
v1m_08530,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,219,049,album,Rick Ross,Port of Miami,2006,Hip-Hop,Southern Hip-Hop / Crunk / Trap Foundations,,medium,album_world,core_graph_album,none,resolved,high,Rick Ross - Port of Miami adds medium Miami trap-era album gateway coverage for Southern Hip-Hop / Crunk / Trap Foundations as a album-world row.,,album|rick ross|port of miami,album|rick ross|port of miami@@049,true,1,not_applicable,false,core_album_sidecar
v1m_08579,pass_c_addition,data/canonical_graph/depth_hardening_v0_2/pass_c/families/family_07_pass_c_additions.json,268,050,album,Ja Rule,Pain Is Love,2001,Hip-Hop,Pop-Rap / Mainstream Hip-Hop Crossover,,obvious,album_world,core_graph_album,clean_explicit,resolved_with_version_note,high,Ja Rule - Pain Is Love adds obvious R&B-hook pop-rap album coverage for Pop-Rap / Mainstream Hip-Hop Crossover as an album-world row.,Clean/radio and explicit identities should remain distinct for mission import.,album|ja rule|pain is love,album|ja rule|pain is love@@050,true,1,not_applicable,false,core_album_sidecar
